database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
SRP,892,Urea.parv._AE002112,102,((((((((((((((((.((((((((((((.....((((....(((....)))....))))...)))))).))))))..)).))))))...))))))))....,0.9705882352941176,0.9166666666666666,0.9428571428571428,0.0959456059972581
SRP,392,Hype.buty._CP000493,274,.(((.(((((.(((...)))))))).)))...((((((...))))))....(((((((((..((.(((......))).))..)))))))))(((((.((((((((.((....(((((((((((((((((((((((..(((((((((((((((....)))))).)))).)))))....((((((...((.(((...))).)).(((......)))..)))))).)).))))).))))).)))))).)))))..))...))))))))....))))),0.7027027027027027,0.4406779661016949,0.5416666666666666,0.7212289009985398
SRP,760,Sino.medi._CP000738,33,.......((((....(((....)))....)))),1.0,1.0,1.0,0.05984256499868934
tmRNA,699,../BPSEQFiles/Vibr.para._BA000031_1-368,368,(((((((.(((.((((((.....))))))))).(((((((.(((((((((((((.......))))))..........((.........((((....)))).........((.(((((((.........))))).)).))(((((((((((..(((........)))..)))).....)))))))...((((...(((((((((..(((......)))((((((..((((........))))..))))))...........))))))))).)))).)).(((.(((.............))).)))..)))))))..(((..........))).)))))))(((((.......))))))))))))....,0.5050505050505051,0.45871559633027525,0.48076923076923084,1.390727270001662
SRP,82,Baci.subt._X06803,53,...(((((.....((((....(((....)))....))))...)))))......,0.8571428571428571,1.0,0.923076923076923,0.06393729599949438
SRP,882,Trop.whip._AE016852,105,.((...(((((((((((.(((((.((((((.......(((..(((........)))..)))..))))))...)))))..))))))))))))).((((...)))).,0.75,0.5121951219512195,0.6086956521739131,0.10989219800103456
tmRNA,691,../BPSEQFiles/uncu.mari._TRW-363180_1-347,347,(((((((.....(((....((((((...........))))))...)))....((((((((..............))))))))......((((((..........)))))).(((((.((((((((.(((........)))......(((((((((((..(((....))))))).)))))))..(((((((((((((.....)))))))))))))....(((....))).((((((((((((((........)))).)))))))))).................))))).))).)))))...(((((....)))))....(((((.......))))))))))))....,0.5104166666666666,0.4049586776859504,0.45161290322580644,1.1672174380000797
tmRNA,366,../BPSEQFiles/Myco.mobi._TRW-267748_1-376,376,(((((((............(((((((((((((((..((((((((((......(((((((((((.((((((((.(((((((....)))))))...........((((...(((.((....)).)))..))))..........((((((((((......))))))))))......)).)))))).))).))).)))))..(((((........))))).(((((((...........)))))))...............................(((((((((((.(((.(((...))).))).))))))))))).))))))...))))..)))))))))))))))...(((((.......))))))))))))....,0.6145833333333334,0.45384615384615384,0.5221238938053097,1.6520447160000913
SRP,172,Chae.glob._GSP-306901,280,(((((.......))))).((..(((...((((((.(...((((((((((.((((((((.............((((((((((((.(((((.((.((((.((((.((((((.((.(((((.((....)))))))....))...))))))........((((((((...(((...((((......))))...))).)))))))))))).))))..)).)))))....)).))))))))))..))))))))))))))))))).))).))))))..)).......,0.8028169014084507,0.4789915966386555,0.6000000000000001,0.7392714889974741
SRP,504,Meth.jann._L77117,330,(((((((((((((.((.(((((((.......)))))))...)).....((((((((....))))).)))...(((((((..(((((((((((((((((((((((((((((.(((((......(((((((((((((((((.(((((..(((((.(((((((((....)))))))))..)))))....((((((.....(((.....(((....))).....)))..)))))).))))))).))))))))...)))))))...).)))).))))))...)))))))))))))))))))))))..)))))))..)))))))))))))......,0.9122807017543859,0.8188976377952756,0.863070539419087,1.1341579199979606
SRP,821,Stre.suis._CP000408,78,.(((((((((((((..(((.....((((....(((....)))....))))...)))....))))))).))))))....,0.9047619047619048,0.7307692307692307,0.8085106382978723,0.07746251900243806
tmRNA,85,../BPSEQFiles/Burk.xeno._CP000270_1-370,370,(((((((....((((((((((..((((((...))))))......)))))).))))(((...((((((....))))))....)))....(((.((((......)))).))).((((.(((....))).))))....((((((.(((....))))))).)).(((....)))(((((....))))).((((((.(((.((((((((((..((.(((((..((((.((((......)))).........(((...(((((((((..(((((......))))))))))))))....)))...))))..)))))....))..)))))).))))..)))))))))...(((((.......))))))))))))....,0.5576923076923077,0.4566929133858268,0.5021645021645021,1.4536954819996026
tmRNA,555,../BPSEQFiles/Sten.malt._TRW-40324_1-354,354,(((((((..........((((((........(((((((((((((.(((.(((((((....))))))))))..((((........((((((((((....)))).........(((..((((......))))..)))......(((((..((......))..))))).))))))........))))...))))))))))))).)))))).((((((((((................((((((((.(((((((.((.((((((....((((....)))).....)))))).)).))))..)))...))))))))..))))))...))))(((((.......))))))))))))....,0.5445544554455446,0.4782608695652174,0.5092592592592594,1.4048939909989713
tmRNA,257,../BPSEQFiles/Heli.pylo._AE000590_1-383,383,(((((((.(((((....((((((.....)))))).............))))).((((.((....))))))..(((((((...(((....(((((((((...((((((((((((((.......))))))))...........)))))).(((.((((((((((.......)))))))))).))).........(((.....))).((((((((((...)))))))))).........((((....))))......((((((.((((.((((((((((.....((((........))))..........)))))))))))))).))).))).)))))))))....)))..)))))))....((((.......)))).))))))).,0.5288461538461539,0.3900709219858156,0.44897959183673475,1.5869759619999968
tmRNA,575,../BPSEQFiles/Stre.scab._TRW-1883_1-402,402,(((((.((((((((((((((.....)))))))))..((..((((.((((.((......)).))))..))))..))...(((.((.........)))))...........)))))((((((((.((((((.(((..((((.(((((....))))).)))).))))))))).)))).....)))).(((((((.((((..(((((((...))).(((((((....)))))))........(((.((((((....)))))).))).(((...)))....((((((.(((((..((((((.((........))))))))))))).))....))))...)))).))))))))))).((.(((.((.((...)).))))).)).((((.....))))..)))))....,0.5111111111111111,0.26900584795321636,0.3524904214559387,1.786949564000679
tmRNA,620,../BPSEQFiles/Trep.pall._TRW-243276_1-354,354,(((((((............(((((((.(((((.(((((((((((((((..((((.(((.((((.(.((.((((.......(((((.((....)).))))).(((.((((((.....)))))).)))(((((((((((((((..........)))))))))..)))))).)))).))))))).)))((((((((((.(((...)))))))))))))(((....))).((((...(((((((..((.(((...))).))....)))))))((.....))......))))))))..)))))))...))))))))))))))))))))...(((((......))))).)))))))....,0.7037037037037037,0.5891472868217055,0.6413502109704641,1.4306664010000532
SRP,659,Pseu.aeru._X12644,98,((((((((.((((((((((((..(((((.....((((....(((....)))....))))..)))))...))))).)).)))))...))))))))....,0.967741935483871,0.9090909090909091,0.9374999999999999,0.09350720600195928
SRP,209,Clos.botu._CP000727,244,..((.((((.(((((((((......(((((((.....((.....))....)))))))..))))))))).))))))..(((((((((((.....(((((((..((((((......((((((((.(((((((((((((.(((((.....((((....(((....)))....))))...)))))...)))))).)).)))))....))))))))...))).))).)))))))....))))))))))),0.7887323943661971,0.6292134831460674,0.6999999999999998,0.5133197959985409
tmRNA,562,../BPSEQFiles/Stre.equi._TRW-1336_1-349,349,(((((((...((....)).(((((((..((.(((((((((((((((.((((....))))......(((.(((((....))))))))...........((.(((((((...((((.........)))).))))))).)).((((((.....((((((((((((...(((((......((....((...(((((((((((....)))))))))))...))....))))))).(((((((((.(((...........))).)))))))))...))))))))))))))))))))))))))...)))))))..)).)))))))...(((((.......))))))))))))....,0.59,0.48360655737704916,0.5315315315315314,1.2611553349997848
SRP,596,Para.bras._CN241137,128,........(((((....(((((......))))).((.....)).((((((((....(((..(((..((..((((....))))...)).)))..)))....))).)))))........)))))......,0.19047619047619047,0.09302325581395349,0.125,0.1243952500008163
tmRNA,142,../BPSEQFiles/Cyan.mero._AY286123_1-236,236,(((((((............(((((((((((((((((......((((.............................(((((((......))))))).((((((.....))))))....(((((((.(((.((((........)))).))).)))))))......(((....))).)))).......))))))...)))))))))))...(((((.......))))))))))))....,0.8823529411764706,0.14018691588785046,0.24193548387096775,0.44427422800072236
SRP,929,Yers.pest._AE009952,98,((((((((.(((((((.(((...(((((...((((((....(((....)))....)))).))...)))))..))))).)))))...))))))))....,0.7741935483870968,0.7272727272727273,0.7500000000000001,0.09478501000194228
tmRNA,521,../BPSEQFiles/Shew.spec._CP000444_1-355,355,(((((((.((((((((((....))))))).))).((((.((......)).))))((((((.(((((..........((..((((((.((((....)))).))))))..)).(((((.((.....)).)))))(((((..((((..((((.......)))).))))....)))))..........((((....)))).(((......))).))))).)))))).....(((.....))).((((((((((.(((........))).)))))))))).......(((((.((((..((((.(((....))).)))).)))))))))...(((((.......))))))))))))....,0.47959183673469385,0.3949579831932773,0.43317972350230416,1.2955979630023648
SRP,125,Bruc.meli._AE009624,106,((((((((((((((((.....)))).))))).(((((.....))))).(((.......)))..........(((((((....))))))).))))))).........,0.5625,0.5625,0.5625,0.10204218199942261
SRP,137,Burk.cepa._CP000440,96,((((((((((((((((((((((((((((.....((((....(((....)))....))))..)))))..))))))).)).)))))...))))))))),0.9117647058823529,0.8611111111111112,0.8857142857142858,0.09446780199868954
SRP,356,Heli.pylo._AE000524,113,.((((((((((((.((((((((((((((((((((((....((((....(((....)))....)))).)))))))))))))).)).))))))...)))))))))))).......,0.975,0.9285714285714286,0.951219512195122,0.11107312900276156
tmRNA,189,../BPSEQFiles/envi.sequ._TRW-32045-2_1-345,345,(((((((...(((((......))))).(((..........)))..((.((((...........)))).)).....((((...)))).(((((((..........)))))))...((((((......)))))).(((((((((((.(((.(((((......((((....)))).....))))).)))(((((((.((......)).))))))).(((((((..((((....(((((((.(((((...))))).)))))))))))...)))))))......(((.(((((....))))).)))...)))))))))))..(((((.......))))))))))))....,0.45555555555555555,0.35344827586206895,0.39805825242718446,1.2029958899984194
SRP,286,Enta.inva._GSP-370355,271,...(((((((((...))))))))).((((....))))..........((((((((..((((((((((((...((((((...(((((..(((..(((.((((((((((((((((((.(((.(((((((((....))))))))).))).)))).......(((((....(((......(((....)))....)))....))))).)))))).))))....)))).)))..)))...))))).))))))...))))))))))))..)))))))),0.8260869565217391,0.7916666666666666,0.8085106382978724,0.6983449339968502
SRP,440,Leis.infa._AY781792,138,.....((((.(((((((...((((.((((((((.........))))).))).))))....))))))).)))).(((..(((((...(((((((((((....)))))).))).))...))))).....)))........,0.6428571428571429,0.125,0.20930232558139536,0.16400836600223556
tmRNA,399,../BPSEQFiles/Nost.punc._TRW-63737_1-390,390,((((((........(((.((((((((((.....(((((((.((((....))))))))(((((((((....))).......))))))......((((....((((......))))..)))).((((.(((((..(((((((.(((.(((((...........))))).(((((.......)))))..((((((..((..((.....))..))..)))))).)))))))..))).((((((((((((((....))))).......))))))))).........(((((...........)))))))))).)))))))....))).)))))))))).(((((((((((....))))...((((((....)))))).)))))))))))))....,0.3055555555555556,0.2682926829268293,0.28571428571428575,1.68144614600169
SRP,294,Esch.coli._AE005174,118,((((((((((((((((.(((((((((((...(((((((....(((....(((....)))....))).)))))))....)))).)).)))))...))))))))))))))))........,0.9736842105263158,0.8809523809523809,0.925,0.13219039300020086
SRP,759,Sili.spec._CP000377,62,.(((.((((..((..(((((....(((......)))...)))))..))..))))..)))...,0.18181818181818182,0.08333333333333333,0.1142857142857143,0.06687580600191723
SRP,848,Ther.koda._AP006878,318,((((((((((..((((..((.(((((((((..((.......))..).)))))).)).))..))))...(((((((((..((..(((....((((((((....((((((((......((...((((((((((((((((((((((..(((((.(((((((((....)))))))))..)))))....((((((.....((((....(((....)))....))))..)))))).))).)))).))))))))...)))))))...))..))))))))....))))))))....)))..))..)))))))))..)))))))))),0.8584905660377359,0.8198198198198198,0.8387096774193548,1.1032483720009623
SRP,499,Meth.burt._CP000300,320,(((((((((..((((....))))(((.((((....)))))))...(((((...........))))).(((....((.(((((((((.(((((((((((.((((((((((..((.....((((((((((((...((((((((((((((...((((((((....)))))))).((((((.......))))))....(((....(((....)))....)))))))))...))).)))))....)))))...)))))))..))..))))))))))....)))))))..))))))))..)))))))..)))..)))))))))...,0.7378640776699029,0.672566371681416,0.7037037037037037,1.0845271510006569
SRP,632,Podo.anse._GSP-5145,288,...((((.....))))..(((((...((..(((((((......(((((((.(.(((((.((((((((..........(((((((((((((.(((((.((.....(((((.((((((.((.(((((.((....)))))))...))....))))))))..))).((((((((...(((...((((......))))...))).))))))))((((...)))))).)))))....)).))))))))))))))))))))))))))))))))..))).))))..)))))))...,0.6716417910447762,0.36,0.46875,0.8065148550012964
SRP,824,Sulf.acid._CP000077,309,((((((((((.(((((((((((.......)))))).))))))).(((.((.......)).)))....(((((((((((((((.(((((((((((((((((((((((.((((...((.((((((....))))))))))))((((((((((((((((....)))))))))).))))))..((((((.(.((((((...((((.((..((......))...)).))))..))).)))).))))))(((....)))...)))))))).....)))))))))))).))))))))))))))))))..)))))))),0.6851851851851852,0.6271186440677966,0.6548672566371682,0.9359459250008513
tmRNA,224,../BPSEQFiles/Fran.tula._AM286280_1-421,421,(((((((.....(((((.((((....)))).)))))..(((((((.(((((((...........))))..((((..(((.((((.(((((........)))))......((((((((((....((((((..((((((((.......))))))))....))))))((((..((......))..))))(((((.((((((..((((((...((....)).)))))).....))))))........)))))....))))..)))))).)))))))...)))).)))))))))).(((((((((((.((((((.(((((......)))))))))))...(((((.((.....)).)))))...)))...((((((....))))))))))))))....(((((.......))))))))))))....,0.4166666666666667,0.2922077922077922,0.3435114503816794,1.962415072001022
SRP,179,Chla.pneu._AE001624,104,..(((((.((((((...))))))..(((((.......).)))).(((........)))))))).((((((..(((((((...)))))))..)))))).......,0.48148148148148145,0.38235294117647056,0.4262295081967213,0.10532887299632421
SRP,693,Rhiz.legu._AM236080,41,.........((((....(((....)))....))))......,0.7,1.0,0.8235294117647058,0.06386440899950685
SRP,7,Aede.aegy._DW714815,302,(((((((.(((...((((........)))).))).)))...)))).((((((((..(((((...(((((((.....(((.((((((((..(((((((.....((((((((((.(((((.(((.(((((((((.((((((((.((((....)))).)))))))).))))........(((((......(((....(((....)))....)))....))))).))))).)))..)))))))...))))))))..))))))))))))))))))))))))).....)))))..)))))))).....,0.8823529411764706,0.8737864077669902,0.8780487804878048,0.9094072910011164
tmRNA,316,../BPSEQFiles/List.mono._TRW-1639-1_1-370,370,(((((((...((....)).((((((((..(((.(((((((((((((((.(((((.....)))))...............((((........))))..................(((...(((((.......)))))))).((((.((((((((((((((.......)))).))))..)))))).((((...)))).))))..(((.((((((((.....)))))))).))).((.((((..((((.....))))....))))))((((((((((...(((....)))....)))....)))))))...)))))))...))))))))..)))))))))))...(((((.......))))))))))))....,0.7623762376237624,0.6015625,0.6724890829694323,1.5143912279963843
SRP,397,Kluy.lact._CR382126,499,........(((((((((((.(((((.((...((((((.(((((...)))))...)))))).(((((.(((((((....))))))).........(((....)))..(((((((((((.((...((((((((.....))))))))..)).)))))))))))....)))))(((((((((.(((......)))..(((((((..(((((((((((....))))))))))).(((((..((((((((((((((........(((((((((((...((.....)).(((((((.((((.((....))))))..))).)))).(((((((..(((.((((........))))...)))..))))))).((((((...((((((...(((......)))...)))))))))))))))))))))))..))))).))...))))))))))))...)))))))))))))))).))..)))))..)))))....)))))).........,0.6134453781512605,0.33181818181818185,0.4306784660766962,3.7114363990040147
tmRNA,464,../BPSEQFiles/Rals.meta._CP000352_1-360,360,(((((((((.((.((((((((((((((((......(((.....))).((..((.((((((((((((...(((.(((..((((.......((((((((.....))))).))).((((.(((....))).)))).((((((.((((((((....))))))))(((((....))))).)))))).))))..)))..)))......)))).)))..))))).))..))...........)))))))).))))).))).)).))..((((((((.((.((..............(((((....(((.......))).)))))...))))))))))))(((((.......))))))))))))....,0.5,0.4016393442622951,0.44545454545454544,1.354448523001338
SRP,509,Meth.maze._AE008384,315,.(((((((....(((((...)))))(((..(((((....((.......))....)))))..)))..(((..(((....((((((...(((.((((((.((((.(((((..((.....((((((((((((...((((((...((((((.(((((((........))))))).))))))((.(((((....).))))..))(((((..((.(((....))).)).))))).))))))....)))))...)))))))..))..))))).))))....)))))).)))...))))))....)))..)))..))))))).,0.7272727272727273,0.6923076923076923,0.7093596059113301,0.9482031179941259
SRP,610,Phak.pach._GSP-170000-2,308,(((..(((((((((...((....))...)).)))))))...))).((((.(((....(((((((((((.((.(((.((((((.((((..((((...)))).((((((((((.(((((.(((((((((......((((((((((((....)))))).)))))).((((.(((...(((..((...((......))...))..))))))))))..........)))))))))..)))))))...))))))))....)))))).))))...))))).)))))..))))))...))).))))..........,0.693069306930693,0.6542056074766355,0.6730769230769229,0.9702926539976033
tmRNA,405,../BPSEQFiles/Oeno.oeni._TRW-203123_1-350,350,(((((((...((.....)).(((((((((....((((((((((((((((((.....))).........(((((......))))).......(((...))).((((((....(((((......))))).))))))..........((((((((((..........)))......))))))).((((((...((((.......))))...))))))..((((((..........((((..((((.((..........)).))))..)))).......))))))......)))))))...)))))))).....)))))))))...(((((.......))))))))))))....,0.6781609195402298,0.4957983193277311,0.5728155339805825,1.2716984920043615
SRP,130,Buch.aphi._AE013218,99,((((((((...(((((((((...(((((....(((((....(((....)))....))))).)))))....))).)))))).......))))))))....,0.9,0.8709677419354839,0.8852459016393444,0.09449004299676744
tmRNA,79,../BPSEQFiles/Burk.fung._TRW-266265_1-370,370,(((((((....((((((((((..((((((...))))))......)))))).))))(((...((((((....))))))....)))....(((.((((......)))).))).((((.(((....))).))))....((((((.(((....))))))).)).(((....)))(((((....))))).((((((.(((.((((((((((..((.(((((..((((.((((......)))).........(((...(((((((((..(((((......))))))))))))))....)))...))))..)))))....))..)))))).))))..)))))))))...(((((.......))))))))))))....,0.5576923076923077,0.4566929133858268,0.5021645021645021,1.477476847001526
SRP,338,Haem.infl._CP000057,115,(((((((((((((((..((((((((((..((((((((....(((....(((....)))....))).))))))))....)))).)).)))).....))))))))))))))).....,0.9230769230769231,0.9,0.9113924050632911,0.10582614200006901
SRP,36,Arch.fulg._AE000782,310,(((((((.(.(((...((.((((((..((((((((...((.......)).)))).)))))))))).))..(((..((((((((..(((((((((...(((((((((((((......((((((((((((((((((((((..((((((.((((.((((....)))).))))))))))....((((((.....((((....(((....)))....))))..)))))).)).))))).))))))))...)))))))...)))))))))))))....)))))))))..))))))))..)))..))).)))))))),0.8301886792452831,0.7586206896551724,0.7927927927927928,0.9722769820000394
SRP,527,Myco.capr._D00560,77,(((((((((((((((...(((.....((((...(((....)))...))))....)))....)))))).))))))))),0.9545454545454546,0.7777777777777778,0.8571428571428572,0.06392216600011125
SRP,242,Dani.reri._BX649540,299,..((((((((......))))))))....(((......))).((((((((.........(((((((.(((((((....(((.(((((((((..((((......(((((((((.(((((...(((((((((((.(((((.(((.(((....))).))).))))).))))........(((((..(((.((((..(((...))))).)).)))....))))).)))))))....)))))))...)))))))...)))).))))))))).))))))))))..)).)))))..))))))))...,0.8316831683168316,0.8155339805825242,0.8235294117647058,0.9001579770001626
tmRNA,176,../BPSEQFiles/envi.sequ._TRW-204433_1-356,356,(((((((...((....)).(((((.....(((((((((((((((((((.(.((.((((....(((.........)))........((((((.........)))))).(((...(((((((((....)))))))))...)))((((((.((((...(((...(((((((((.((((....))))..)))))))))..(((((((...)))))))))))))))))))).....(((...))).((((((....)))))).......((((.((.......))))))..)))))).)))))))...)))))))))))))....)))))...(((((.......))))))))))))....,0.5588235294117647,0.4956521739130435,0.5253456221198157,1.3428478800001358
SRP,847,Ther.fusc._CP000088,98,..((((((((((((((.(((((.(((((.....(((.....(((....))).....)))...)))))...)))))..))))))))))).)))......,0.9444444444444444,0.40476190476190477,0.5666666666666667,0.08402129000000969
SRP,773,Stap.aure._BA000017,101,((((((((((((((((((((((..((((.....((((....(((....)))....))))...))))....)))))).)).))))))...))))))))....,0.9393939393939394,0.9117647058823529,0.9253731343283583,0.08457806100000198
tmRNA,436,../BPSEQFiles/Prop.acne._TRW-1747-3_1-353,353,..(((((...))))).((((((((((....).))).))))))((((((...((((.((((.....))))...(((.((.((((((..((((.(((((.(((....))))))))...(((((((((((.((.(((((...........))))))).(((((((.((..((((...(((((....((((((((((...........))))))))))..)))))...))))))))))))).(((((((.....)))))))..))))))).))))......((.(((......))))).(((((.....)))))))))..)))))).)))))(((......))).))))))))))..,0.3373493975903614,0.19858156028368795,0.25,1.4482545959999698
SRP,555,Myco.vanb._CP000511,92,((((((((((((.(((...((((((.....(((.....(((....))).....)))..)))))).....)))..))))))))))))......,0.9583333333333334,0.7666666666666667,0.8518518518518519,0.08106448599983196
SRP,60,Baci.brev._D14472,275,..((((((((((.((.(((..((.(((((((..........)))..)))).))..)))..)).))....((((((...(((.(((((((.((((.....(((((((((.((((((.....(((((((((((((((((((((((..((((.....((((....(((....)))....))))...))))....)))))).)).))))))...)))))))))..)))))).))))...))))))))).)))))))..)))...)))))).)))))))),0.8235294117647058,0.6862745098039216,0.748663101604278,0.7050968240000657
SRP,794,Stre.agal._CP000114,77,(((((((((((((.((((.....((((....(((....)))....))))...))))...))))))).))))))....,0.9545454545454546,0.8076923076923077,0.875,0.06670943700009957
tmRNA,81,../BPSEQFiles/Burk.pseu._TRW-28450_1-370,370,(((((((.((((.......)))).(((..((((((((((.(((.((.((......)).)).((((((....)))))).......((((((...(((.(((.....)))...((((.(((....))).)))).((((((.(((((((......))))))).(((....)))(((((....))))).)))))).......))))))))).(((((((((.((...)).)))))))))......(((..(((...(((((.(((..(((........)))..))).)))))....)))..)))(((..(((......)))..)))))).))).)))))))..)))(((((.......))))))))))))....,0.5943396226415094,0.504,0.5454545454545454,1.416757723000046
tmRNA,234,../BPSEQFiles/Geob.meta._CP000148_1-356,356,(((((((............(((((((.....((..(((((((((((((((((((......))))))).......(((.((((.((.(((...((((........(((((..(((((((((.........)))))))(((((((....((((.......)))).....)))))))..........))..)))))..((((.((....))..)))).((((((..((.....))..))))))(((((...(((((....)))))...)))))))))))).))...)))))))....)))))))...)))))..)).....)))))))...(((((.......))))))))))))....,0.6588235294117647,0.45161290322580644,0.5358851674641149,1.2885086129999763
SRP,206,Clos.beij._CP000721,232,((((.((((.((...(((((((((..........)))..)))))).(((((((......)))).)))..(((((..((.((((((((........)))))))).)).(((((((.(((((.(((.....)))..)))))......)))))))...(((((((((.((........)).))))))))).))))).(((((((...)))))))......)).))))))))....,0.0967741935483871,0.08,0.08759124087591241,0.4646151160000045
SRP,685,Rals.eutr._AM260479,111,...((((((((.(((((((((((((.....(((...((((....(((....)))....))))...)))....)))))).)).)))))...))))))))....((....)).,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.1006240430001526
SRP,883,Trop.whip._BX251412,89,(((((((((((.(((((.((((((.......(((..(((........)))..)))..))))))...)))))..))))))))))).....,0.7777777777777778,0.7,0.7368421052631577,0.07901643500008504
SRP,607,Phae.nodo._GSP-321614,264,(((((...)))))....(((((..(((((.(((...((((((((..((((((.......(((((((..((((.((((((((.(((((((((.(((((.((((.(((((.((....)))))))...)))))))))........(((((((..((.(((...((((....))))...)))))))))))))))))))))..))).)))))....))))..))))))).))))))..)))))))).))).)))))..)))))......,0.9887640449438202,0.9166666666666666,0.9513513513513513,0.6181321059998481
tmRNA,41,../BPSEQFiles/Baci.G._TRW-12333_1-312,312,(((((((............(((((((.....(((((.((((((((((.(((..(((((.......))))).(((((....)))))..........((((.(((.((((.....))))))).......((((.(((.(((((...((((((...(((((((....)))))))....(((((((((...))))))))).))))))...)))))..))).)))).(((........)))....)))).)))))))))......))))))))).....)))))))...(((((.......))))))))))))....,0.5789473684210527,0.2558139534883721,0.3548387096774194,0.8842412540002442
SRP,6,Aede.aegy._DW714804,302,....(((..(((((.((..((........))..)))))))..))).((((((((..(((((...(((((((.....(((.((((((((..(((((((.....((((((((((.(((((.(((.(((((((((.((((((((.((((....)))).)))))))).))))........(((((......(((....(((....)))....)))....))))).))))).)))..)))))))...))))))))..))))))))))))))))))))))))).....)))))..)))))))).....,0.86,0.8269230769230769,0.8431372549019608,0.9017221330000211
SRP,601,Para.deni._CP000489,33,..(((((.....))))).(((.......)))..,0.5714285714285714,0.4,0.47058823529411764,0.04906720100007078
SRP,144,Burk.pseu._CP000572,79,.(((((.((((((...)))))).)))...)).(((..((.(((((((((...........))).))))))))...))).,0.045454545454545456,0.047619047619047616,0.046511627906976744,0.06973577700000533
SRP,394,Idio.loih._AE017340,117,((((((((((((((((.(((((((((((..((((((.....((((....(((....)))....))))..))))))...)))).)).)))))...)))))))))))))))).......,0.9743589743589743,0.926829268292683,0.9500000000000001,0.10613030700005766
SRP,696,Rhod.palu._CP000250,100,.(((((((((((((((.((((((.((((......((((....(((....)))....))))...))))...))))))..))).)).)))))))))).....,1.0,0.9393939393939394,0.96875,0.08730951100005768
SRP,201,Citr.sine._CN181543,78,((((......)))).((...)).((..((((.(((...))).))))..)).((..(((((......)))))..))...,0.38461538461538464,0.16129032258064516,0.22727272727272727,0.06707430599999498
tmRNA,133,../BPSEQFiles/Copr.prot._TRW-351627_1-353,353,(((((((............((((((((((..(((((..((.....(((((.((((((((.((.((((...)))))).))).((((........))))..................((((((((...))))))))(((((((((((((...........))))))).))))))...(((.((......(((((((((((((.......))))))))))))).......))))).((.((((((((((((.((....)).)))))))))))).)).((((....))))))))).)))))....))..)))))..))))))))))...(((((.......))))))))))))....,0.6703296703296703,0.4621212121212121,0.547085201793722,1.3110850299999584
tmRNA,707,../BPSEQFiles/Woli.succ._BX571661_1-369,369,(((((((.............((((((((((((.(((((((((((((((.((((((((((..((........................(((.(((((..........(((((.((((((((.......))))))))..........)))))(((((((((((((...........)))))).))))))).....))))).).)).((((((((.((....)).))))))))........))..))))))).......)))...((((.((((...((((..........))))))))))))......))))))...)))))))))..))))))))))))....((((.......)))).)))))))....,0.6428571428571429,0.5121951219512195,0.5701357466063349,1.4188299429997642
SRP,24,Aqui.aeol._AE000657,77,(((((((((((((((..((((..((..(((..((((.....)).))..)))..))..))))))))))).)))))))),0.76,0.6129032258064516,0.6785714285714285,0.06437515600009647
tmRNA,574,../BPSEQFiles/Stre.pyog._TRW-1314-2_1-350,350,(((((((...((....)).((((((((.((.((((((((((((((((((((....)))).....(((.(((((....))))))))..............(((((((...((((.........)))).))))))).(((((((.........((((((((((.((.((......)).))))))))..)))).((((....(((((...((((.......))))..)))))..)))))))))))......(((((((((..................)))))))))....)))))).))..))))))))..))))))))))...(((((.......))))))))))))....,0.5816326530612245,0.5135135135135135,0.5454545454545454,1.2734467139998742
SRP,622,Plas.berg._GSP-5823,320,...(((((((((((((....)))))))))))))(((((.((((((....(((((....)))))....)))))).((..((((((.(((((.((((((..(((.((((((((..((((((((((.(((((..(((((((((((((((((((((((.((...)).)))))))))).))))).......(((((..(((.(((....(((....)))...)))))).))))).))))))))....)))))))...)))).))))..)).))))))...)))))))))...))))))).))))..))....)))))........,0.8981481481481481,0.8083333333333333,0.8508771929824561,1.0265030760001537
SRP,66,Baci.cere._CP000764,269,...(((.(((((((((((......(((((((...)))).)))..)))))).))))).)))((....((((((...((((((((.((((((((...(((.(((((((..((((......((((((((((((((((((((((.(((((.....((((....(((....)))....))))...)))))...)))))).)).))))))...))))))))...))))..))))))))))...))))))))))))))))...))))))....)).,0.7586206896551724,0.6804123711340206,0.717391304347826,0.6632036759992843
SRP,195,Cion.inte._BW223536,279,(((((.((..(((((((.............)))))))..)))))))..(((((((....(((((((((((((((.(((.(((..(((.(((((.(((((...(((((((((((.(((.(((((((((....))))))))).))).))))(((.....)))......(((((...)))))...((((((........)))))))))))))....)))))))...))).)))))))))))))))))))))))))))))))........((((.....)))),0.7386363636363636,0.65,0.6914893617021277,0.7316066619996491
SRP,755,Shig.flex._AE014073,108,..((((((((((((((.(((((((((((...(((((((....(((....(((....)))....))).)))))))....)))).)).)))))...)))))))))))))),0.9459459459459459,0.8974358974358975,0.9210526315789475,0.09747411500029557
SRP,912,Xant.camp._AM039952,118,((((((((((((((((........((((.((((((.(((.(((((.(((((((..........))))).))..)))))..))).))))))))))))))))))))))))))........,0.5,0.391304347826087,0.4390243902439025,0.11355900000035035
